"geoid","geolevel","year","food_score","food_rnk","food_state_rnk"
"14000US06071012700","tract","2023","100.14","41.0507","41.1016"
"14000US06071025000","tract","2023","123.75","95.3987","96.8663"
"14000US06071025100","tract","2023","72.57","10.3661","6.8261"
"14000US06071940100","tract","2023","93.79","30.8139","30.0637"
"14000US06071980100","tract","2023",NA,NA,NA
"14000US06071980200","tract","2023",NA,NA,NA
"14000US06073000100","tract","2023","120.77","89.0869","90.5821"
"14000US06073000201","tract","2023","117.25","80.4544","81.9517"
"14000US06073000202","tract","2023","115.87","76.9482","77.9354"
"14000US06073000301","tract","2023","82.8","17.9487","15.367"
"14000US06073000302","tract","2023","117.08","80.0576","81.4713"
"14000US06073000400","tract","2023","111.44","65.388","66.1434"
"14000US06073000500","tract","2023","110.71","63.602","64.4565"
"14000US06073000600","tract","2023","116.82","79.3947","80.6446"
"14000US06073000700","tract","2023","118.18","82.8057","84.5995"
"14000US06073000800","tract","2023","107","54.9951","55.4072"
"14000US06073000901","tract","2023","97.23","36.1612","35.8452"
"14000US06073000902","tract","2023","103.91","48.2463","48.5588"
"14000US06073001000","tract","2023","87.82","23.0055","21.1094"
"14000US06073001100","tract","2023","117.44","80.9452","82.5383"
"14000US06073001201","tract","2023","118.08","82.553","84.2867"
"14000US06073001202","tract","2023","83.4","18.5055","16.0317"
"14000US06073001301","tract","2023","109.92","61.6889","62.5628"
"14000US06073001302","tract","2023","97.58","36.7106","36.3591"
"14000US06073001400","tract","2023","108.88","59.2546","60.0994"
"14000US06073001500","tract","2023","109.03","59.611","60.4234"
"14000US06073001600","tract","2023","99.3","39.6442","39.4313"
"14000US06073001700","tract","2023","112.45","67.9274","68.7856"
"14000US06073001801","tract","2023","107.98","57.1852","57.7589"
"14000US06073001802","tract","2023","104.44","49.4183","49.7319"
"14000US06073001900","tract","2023","102.63","45.6557","45.8831"
"14000US06073002001","tract","2023","113.46","70.529","71.3998"
"14000US06073002002","tract","2023","110.03","61.9856","62.9092"
"14000US06073002100","tract","2023","85.54","20.5797","18.4449"
"14000US06073002201","tract","2023","75.61","12.2206","8.7756"
"14000US06073002202","tract","2023","74.24","11.3501","7.9488"
"14000US06073002301","tract","2023","80.03","15.4778","12.3617"
"14000US06073002302","tract","2023","94.47","31.8455","31.2367"
"14000US06073002401","tract","2023","83.03","18.1392","15.6128"
"14000US06073002402","tract","2023","94.39","31.7283","31.0859"
"14000US06073002501","tract","2023","81.11","16.4056","13.2555"
"14000US06073002502","tract","2023","94.46","31.8309","31.2088"
"14000US06073002601","tract","2023","71.77","9.9352","6.3568"
"14000US06073002602","tract","2023","81.57","16.828","13.9202"
"14000US06073002702","tract","2023","96.18","34.441","34.0297"
"14000US06073002703","tract","2023","89.96","25.6254","24.2208"
"14000US06073002705","tract","2023","86","21.1083","18.9476"
"14000US06073002707","tract","2023","63.72","6.2885","3.1281"
"14000US06073002708","tract","2023","64.01","6.3947","3.1728"
"14000US06073002709","tract","2023","56.86","4.1435","1.5194"
"14000US06073002710","tract","2023","78.78","14.4865","11.2613"
"14000US06073002711","tract","2023","106.17","53.0576","53.5247"
"14000US06073002712","tract","2023","85.41","20.4393","18.2717"
"14000US06073002801","tract","2023",NA,NA,NA
"14000US06073002803","tract","2023","100.01","40.8504","40.839"
"14000US06073002804","tract","2023","114.09","72.1539","73.0868"
"14000US06073002902","tract","2023","106.2","53.1186","53.5862"
"14000US06073002903","tract","2023","98.67","38.5748","38.2639"
"14000US06073002904","tract","2023","114.75","73.8521","74.7849"
"14000US06073002905","tract","2023","74","11.2122","7.8204"
"14000US06073003001","tract","2023","103.49","47.3734","47.6483"
"14000US06073003003","tract","2023","102.37","45.1991","45.3525"
"14000US06073003004","tract","2023","81.01","16.3018","13.1382"
"14000US06073003101","tract","2023","90.96","26.9683","25.5614"
"14000US06073003103","tract","2023","97.71","36.9108","36.5937"
"14000US06073003105","tract","2023","112.33","67.6002","68.389"
"14000US06073003107","tract","2023","103.82","48.0644","48.3466"
"14000US06073003108","tract","2023","95.94","34.0931","33.7225"
"14000US06073003109","tract","2023","106.11","52.9147","53.3572"
"14000US06073003111","tract","2023","80.92","16.2127","13.0488"
"14000US06073003112","tract","2023","95.46","33.3423","32.9628"
"14000US06073003113","tract","2023","98.91","38.9386","38.6549"
"14000US06073003114","tract","2023","77.34","13.4402","10.1665"
"14000US06073003115","tract","2023","88.11","23.3278","21.573"
"14000US06073003201","tract","2023","113.48","70.5766","71.4557"
"14000US06073003202","tract","2023","88.83","24.2141","22.6511"
"14000US06073003204","tract","2023","103.39","47.1609","47.4584"
"14000US06073003207","tract","2023","109.07","59.7014","60.5575"
"14000US06073003208","tract","2023","87.09","22.207","20.2324"
"14000US06073003209","tract","2023","106.41","53.6619","54.1839"
"14000US06073003211","tract","2023","106.2","53.1186","53.5862"
"14000US06073003212","tract","2023","86.01","21.1193","18.9811"
"14000US06073003213","tract","2023","112.57","68.2289","69.1431"
"14000US06073003214","tract","2023","91.27","27.3809","26.0139"
"14000US06073003301","tract","2023","81.15","16.4471","13.3505"
"14000US06073003303","tract","2023","95.81","33.899","33.4767"
"14000US06073003304","tract","2023","74.26","11.3599","7.9656"
"14000US06073003305","tract","2023","82.74","17.8853","15.272"
"14000US06073003401","tract","2023","98.67","38.5748","38.2639"
"14000US06073003403","tract","2023","84.19","19.2367","16.9255"
"14000US06073003404","tract","2023","74.63","11.5857","8.217"
"14000US06073003501","tract","2023","75.98","12.4928","9.066"
"14000US06073003502","tract","2023","79.68","15.1872","12.0713"
"14000US06073003601","tract","2023","81.08","16.3775","13.1941"
"14000US06073003602","tract","2023","89.23","24.689","23.2209"
"14000US06073003603","tract","2023","97.87","37.1635","36.8841"
"14000US06073003800","tract","2023",NA,NA,NA
"14000US06073003901","tract","2023","65.81","7.0918","3.7426"
"14000US06073003902","tract","2023","90.6","26.4812","25.081"
"14000US06073004000","tract","2023","78.12","13.9896","10.7083"
"14000US06073004101","tract","2023","107.95","57.1169","57.6975"
"14000US06073004102","tract","2023","102.23","44.9122","45.0788"
"14000US06073004200","tract","2023","123.23","94.3854","95.8273"
"14000US06073004300","tract","2023","113.78","71.336","72.2713"
"14000US06073004400","tract","2023","113.7","71.137","72.0646"
"14000US06073004501","tract","2023","113.33","70.1749","71.0535"
"14000US06073004600","tract","2023","111.4","65.2855","66.082"
"14000US06073004700","tract","2023","90.39","26.1992","24.7738"
"14000US06073004800","tract","2023","81.53","16.7938","13.8588"
"14000US06073004900","tract","2023","86.27","21.4098","19.2828"
"14000US06073005000","tract","2023","75.59","12.2072","8.7532"
"14000US06073005101","tract","2023","97.1","35.917","35.6105"
"14000US06073005102","tract","2023","113.87","71.5606","72.545"
"14000US06073005103","tract","2023",NA,NA,NA
"14000US06073005201","tract","2023","109.96","61.8012","62.7304"
"14000US06073005202","tract","2023","59.37","4.8211","1.9998"
"14000US06073005301","tract","2023","114.93","74.3758","75.243"
"14000US06073005302","tract","2023",NA,NA,NA
"14000US06073005401","tract","2023","120.17","87.6744","89.3196"
"14000US06073005402","tract","2023","106.6","54.1148","54.5973"
"14000US06073005403","tract","2023","120.47","88.4069","89.9676"
"14000US06073005500","tract","2023",NA,NA,NA
"14000US06073005601","tract","2023","104.71","49.9921","50.3463"
"14000US06073005602","tract","2023","117.46","80.994","82.5941"
"14000US06073005700","tract","2023",NA,NA,NA
"14000US06073005801","tract","2023","117.4","80.8402","82.4265"
"14000US06073005802","tract","2023","118.05","82.4676","84.1694"
"14000US06073005900","tract","2023","106.31","53.3982","53.899"
"14000US06073006000","tract","2023","119.9","87.0542","88.7219"
"14000US06073006100","tract","2023","104.71","49.9921","50.3463"
"14000US06073006200","tract","2023",NA,NA,NA
"14000US06073006300","tract","2023",NA,NA,NA
"14000US06073006500","tract","2023","110.19","62.3628","63.2555"
"14000US06073006600","tract","2023","105.69","52.0467","52.5863"
"14000US06073006801","tract","2023","106.5","53.8621","54.3626"
"14000US06073006802","tract","2023","110.92","64.1135","64.8866"
"14000US06073006900","tract","2023","117.05","79.9966","81.382"
"14000US06073007002","tract","2023","118.54","83.7531","85.605"
"14000US06073007100","tract","2023","119.96","87.1983","88.8839"
"14000US06073007200","tract","2023","123.26","94.4452","95.9222"
"14000US06073007302","tract","2023","121.32","90.2992","91.7272"
"14000US06073007303","tract","2023","103.81","48.0436","48.3075"
"14000US06073007304","tract","2023","116.82","79.3947","80.6446"
"14000US06073007401","tract","2023","100.98","42.5559","42.5483"
"14000US06073007402","tract","2023","115.1","74.8141","75.6899"
"14000US06073007501","tract","2023","108.2","57.6894","58.2393"
"14000US06073007502","tract","2023","113","69.2984","70.048"
"14000US06073007601","tract","2023","122","91.8863","93.3304"
"14000US06073007602","tract","2023","102.21","44.8743","45.0397"
"14000US06073007701","tract","2023","117.1","80.1016","81.5328"
"14000US06073007702","tract","2023","89.89","25.5314","24.1146"
"14000US06073007800","tract","2023","111.77","66.1914","66.9087"
"14000US06073007905","tract","2023","114.77","73.9107","74.8743"
"14000US06073007907","tract","2023","119.54","86.1423","87.7611"
"14000US06073007908","tract","2023","118.63","83.9728","85.8787"
"14000US06073007910","tract","2023","118.73","84.2158","86.13"
"14000US06073007911","tract","2023","104.41","49.3523","49.6704"
"14000US06073007912","tract","2023","100","40.8285","40.8167"
"14000US06073008002","tract","2023","123.5","94.9225","96.3915"
"14000US06073008003","tract","2023","120.46","88.3825","89.9397"
"14000US06073008006","tract","2023","120.24","87.8466","89.4258"
"14000US06073008101","tract","2023","123.14","94.2315","95.6485"
"14000US06073008102","tract","2023","125.25","97.7488","98.7711"
"14000US06073008201","tract","2023","115.79","76.7357","77.6841"
"14000US06073008202","tract","2023","119.26","85.5062","87.2752"
"14000US06073008301","tract","2023","124.5","96.6622","97.9276"
"14000US06073008303","tract","2023","123.24","94.4025","95.8608"
"14000US06073008305","tract","2023",NA,NA,NA
"14000US06073008306","tract","2023","119.63","86.3852","88.0907"
"14000US06073008307","tract","2023","118.63","83.9728","85.8787"
"14000US06073008310","tract","2023","121.77","91.3846","92.8332"
"14000US06073008311","tract","2023","122.16","92.222","93.6655"
"14000US06073008312","tract","2023","118.07","82.5249","84.2252"
"14000US06073008313","tract","2023","120.49","88.4533","90.0123"
"14000US06073008324","tract","2023","123.8","95.4976","96.9556"
"14000US06073008327","tract","2023","121.97","91.8106","93.2577"
"14000US06073008328","tract","2023","120.62","88.7512","90.2469"
"14000US06073008330","tract","2023","120.38","88.1969","89.7609"
"14000US06073008331","tract","2023","115.06","74.6945","75.539"
"14000US06073008336","tract","2023","119.91","87.0811","88.7554"
"14000US06073008337","tract","2023","123.82","95.5354","96.9947"
"14000US06073008339","tract","2023","112.69","68.5463","69.3666"
"14000US06073008343","tract","2023","103.59","47.5748","47.8997"
"14000US06073008344","tract","2023","115.87","76.9482","77.9354"
"14000US06073008345","tract","2023","118.59","83.8801","85.7446"
"14000US06073008346","tract","2023","116.73","79.1627","80.3653"
"14000US06073008347","tract","2023","111.06","64.4309","65.1994"
"14000US06073008348","tract","2023","112.98","69.2569","69.9922"
"14000US06073008349","tract","2023","99.8","40.5098","40.5262"
"14000US06073008350","tract","2023","112.22","67.2889","68.0594"
"14000US06073008351","tract","2023","115.58","76.1461","77.0696"
"14000US06073008352","tract","2023","107.84","56.8849","57.4405"
"14000US06073008353","tract","2023","117.16","80.2481","81.6724"
"14000US06073008355","tract","2023","104.87","50.3412","50.782"
"14000US06073008356","tract","2023","110.27","62.5545","63.5013"
"14000US06073008357","tract","2023","103.46","47.3074","47.5589"
"14000US06073008358","tract","2023","108.42","58.1863","58.904"
"14000US06073008359","tract","2023","92.88","29.5968","28.7454"
"14000US06073008360","tract","2023","114.76","73.8838","74.824"
"14000US06073008361","tract","2023","103.5","47.3917","47.6762"
"14000US06073008362","tract","2023","115.13","74.9045","75.8351"
"14000US06073008363","tract","2023","111.39","65.2684","66.0485"
"14000US06073008364","tract","2023","120.13","87.5951","89.2526"
"14000US06073008365","tract","2023","108.27","57.8555","58.4739"
"14000US06073008366","tract","2023","123.15","94.2462","95.6653"
"14000US06073008367","tract","2023","122.1","92.089","93.5706"
"14000US06073008368","tract","2023","121.53","90.8401","92.2523"
"14000US06073008369","tract","2023","114.32","72.696","73.5113"
"14000US06073008370","tract","2023","118.17","82.7789","84.5492"
"14000US06073008371","tract","2023","120.59","88.6963","90.1631"
"14000US06073008372","tract","2023","126.33","98.9025","99.4358"
"14000US06073008373","tract","2023","124.3","96.3473","97.6707"
"14000US06073008374","tract","2023","125.34","97.877","98.8325"
"14000US06073008375","tract","2023","118.8","84.3928","86.2473"
"14000US06073008376","tract","2023","107.51","56.1207","56.6808"
"14000US06073008377","tract","2023","100.17","41.1093","41.1742"
"14000US06073008378","tract","2023","118.84","84.4929","86.3814"
"14000US06073008379","tract","2023","110.44","62.9622","64.004"
"14000US06073008380","tract","2023","116.71","79.1115","80.2983"
"14000US06073008381","tract","2023","120.77","89.0869","90.5821"
"14000US06073008501","tract","2023","112.18","67.2059","67.998"
"14000US06073008502","tract","2023","104.24","48.9739","49.2347"
"14000US06073008503","tract","2023","101.4","43.3519","43.4644"
"14000US06073008504","tract","2023","116.62","78.8783","80.0358"
"14000US06073008505","tract","2023","111.88","66.477","67.216"
"14000US06073008506","tract","2023","110.26","62.5325","63.4398"
"14000US06073008507","tract","2023","95.28","33.0749","32.6723"
"14000US06073008509","tract","2023","112.38","67.7357","68.5678"
"14000US06073008510","tract","2023","100.6","41.9089","41.878"
"14000US06073008511","tract","2023","111.66","65.9106","66.6071"
"14000US06073008512","tract","2023","113.09","69.5303","70.3497"
"14000US06073008513","tract","2023","117.17","80.2664","81.7171"
"14000US06073008600","tract","2023","89.75","25.3348","23.9359"
"14000US06073008701","tract","2023","109.99","61.8977","62.8254"
"14000US06073008702","tract","2023","93.05","29.8251","28.9353"
"14000US06073008800","tract","2023","86.53","21.6674","19.5676"
"14000US06073008901","tract","2023","116.78","79.2848","80.5217"
"14000US06073008902","tract","2023","122.27","92.4418","93.9281"
"14000US06073009000","tract","2023","107.88","56.9521","57.502"
